full_text;manual_label;text_label
Kemaren gamau terlalu maki-maki 02 voters tapi skrg lu pada emang kek tai bgt. Gaada 02 voters di sekitar gw yg spreading awareness rencana efisiensi anggaran pendidikan dan hal-hal penting lainnya. Malah ada yg update kehidupan glamour sambil pake caption peace is everything ;3;terkejut
Pendapatku soal Pemerataan Dan Inklusivitas di Pendidikan: Sedih bgt ?? pemerataan dan inklusivitas di pendidikan adil banget (terkait akses pendidikan) #pendidikan #ESGBRI #Opinion #Discussion #Pendidikan;6;sedih
Setuju nggak kalau Sumber Daya Manusia bikin Pendidikan makin efisien? Sedih bgt 😢, sumber daya manusia di pendidikan sedih banget (terkait fasilitas belajar) #loker #IndonesiaMaju #Update #Opinion #Siswa;5;takut
anggaran untuk pendidikan malah paling kecil emang kocak nih pemerintah;3;terkejut
#KemendikdasmenRAMAH Episode #2 Mengenal Lebih Dekat Tes Kemampuan Akademik (TKA) Permendikdasmen No. 9 / 2025 https://t.co/UCt9r37qQl . Episode #3 Transfer Langsung Tunjangan Profesi Guru (TPG) Permendikdasmen No. 4 / 2025 dan PP No. 41 Tahun 2009 https://t.co/fw9UgPdBKh .;4;netral
Update Pendidikan: Sarana Dan Prasarana ‚Äî Sedih bgt üò¢ sarana dan prasarana di pendidikan kecewa banget (terkait fasilitas belajar) #KementerianHukum #AdadiKompas #Opinion #Discussion #Education;6;sedih
@ARSIPAJA Coba klo maling ayam si udah babak belur bonyok di telanjangin. Coba bikin aturan yg terbukti maling uang negara langsung semua asetnya disita klo perlu dilelang lalu uangnya buat perbaikan fasilitas sekolah &amp;6;sedih
Bagaimana menurut kalian soal Tata Kelola Dan Koordinasi di Pendidikan? Aduh! tata kelola dan koordinasi di pendidikan rawan dan banget. #PrabowoSubianto #LangkahTepatEkonomiKuat #Discussion #Update #Siswa;4;netral
Kesalahan terbesar anak muda zaman sekarang adalah menggunakan chatgpt hanya untuk mendapatkan nilai yang bagus di sekolah dan kuliah padahal chatgpt bisa membuat mu ilmu mu semakin naik so manfaatkanlah AI ini sebaik mungkin untuk ilmu dan skill;4;netral
Setuju nggak kalau Sumber Daya Manusia bikin Pendidikan makin efisien? Sedih bgt 😢 lihat sumber daya manusia di pendidikan makin anak 😭. (terkait kualitas pembelajaran) #IndonesiaEmas #AdadiKompas #Discussion #Indonesia #Pendidikan;5;takut
Info Pendidikan: Sumber Daya Manusia — Gw yakin, sumber daya manusia solusi strategis buat pendidikan banget. #cariloker #loker #Opinion #Update #Education;1;senang
Kabar Pendidikan: Digitalisasi Dan Teknologi √¢¬Ä¬î Anjir! digitalisasi dan teknologi di pendidikan kenapa parah! #Indonesia #Opinion #Education;3;terkejut
Ya Tolak dong solusinya TNI bantu di keamanan dan pengamanan distribusi guru-nya. Lulusan Sarjana Pendidikan dan PPG di daerah lain itu banyak yang belum mengajar. Kasih insentif lebih supaya lebih valuable profesi guru 3T ini.;3;terkejut
Kepsek gua kena oprasi tangkap tangan ditangkep di sekolah gegara korupsi dana bos;6;sedih
IMO Pendidikan/Sumber Daya Manusia: Speechless! sumber daya manusia buat pendidikan wahana parah! #carikerja #lowongankerja #Discussion #Indonesia #Guru;2;percaya
Pendapatku soal Digitalisasi Dan Teknologi di Pendidikan: Aduh! digitalisasi dan teknologi di pendidikan rawan menurut banget.;5;takut
@txtdrimedia w stand with palestine tp kalo udah begini so sorry ga setuju. Anggaran pendidikan di efisiensi sementara pemerintah malah spent anggaran buat ngasih beasiswa ke palestine?????? KOCAG BNER;4;netral
masalah guru digaji gak layak gini udah dari jaman dulu loh dan ga kelar2 gimana si. Harusnya pemerintah tegas either bisa kasih anggaran lebih untuk pendidikan or bikin peraturan ketat untuk sekolah buat bayar layak semua guru;3;terkejut
bravo! Ini langkah hebat utk pendidikan nasional https://t.co/BgofKrDWiS;7;marah
IMO Pendidikan/Sarana Dan Prasarana: Aduh! sarana dan prasarana di pendidikan rawan ngeri nih. #UangKita #Indonesia #Opinion #Education;5;takut
@tanyakanrl kartu Indonesia pintar tapi yg dapet kaga pinter√É¬Ç√Ç¬≤;7;marah
Utas 🧵 Pendidikan/Sumber Daya Manusia: Miris lihat sumber daya manusia di pendidikan makin wisuda banget. #lowongankerja #PIP #Update #Discussion #Siswa;5;takut
@CNNIndonesia Ada wacana listrik kampus mau dibatasi pak ?! Dgn alasan efisiensi anggaran. Padahal dikampus sdg persiapan ujian semester malah di suruh online ujiannya. Bagaimana mau maksimal dunia pendidikan kita?! Smntr infrastruktur pendukung online kw;7;marah
Pendapatku soal Sumber Daya Manusia di Pendidikan: Gw yakin, sumber daya manusia solusi strategis buat pendidikan banget. #cariloker #PIP #Discussion #Opinion #Education;1;senang
Rakyat disuruh patuh pajak. Uangnya kemana? Perbaikan sarana dan prasarana? efisiensi. Pendidikan yg bermutu dan merata? Mimpi. Kesehatan terjamin? Lihat dulu ras dan golongan.;7;marah
Kabar Pendidikan: Pemerataan Dan Inklusivitas ¬ó anggaran kesehatan di! pemerataan dan inklusivitas di pendidikan rawan khawatir nih.;5;takut
Mantap nih kemajuan di Bumi Cendrawasih semakin meningkat! Dengan gedung sekolah baru klinik kesehatan dan jalan baru masa depan Bumi Cendrawasih semakin menjanjikan. Dukung terus usaha pemerintah! Karena PAPUA Adalah INDONESIA https://t.co/d0V1ck2xKy;1;senang
Lowongan Kerja Staf Teknologi Informasi Perum DAMRI Posisi yang dibuka : 1. Staf IT Web Developer 2. Staf IT Service Desk 3. Staf IT Server dan Database 4. Staf IT Mobile Developer Kualifikasi Pendidikan : Pendidikan minimal D3/S1 Detail lowongan : https://t.co/uokkh6GbRW https://t.co/vs6pmoTbz8;4;netral
Dulu pas kelas salah satu guru besar bidang konservasi kebetulan pernah bimbing mahasiswa S2 yang meneliti distribusi Anoa bilang bahwa spotting Anoa di alam liar sangat susah menemukan jejaknya saja sudah sangat beruntung. So to see Anoa seems lost kayak gini breaks my heart.;3;terkejut
kan di sini mah pendidikan gak penting.. fasilitas dll yang udah ada aja malah kena efisiensi apa lagi ini. yang penting mah naikin pajak efisiensi rubah uu &amp;6;sedih
kartu indonesia pintar tapi yang dapet ogeb;7;marah
Update Pendidikan: Sumber Daya Manusia — Setuju, sumber daya manusia solusi strategis buat pendidikan banget. #PIP #SahabatBispar #Update #Discussion #Siswa;1;senang
Siswa msh blm pinter msh belom bs perkalian itu kurikulum sistem pendidikan sm peraturan sekolahnya yg dibenerin Buat ngatasin macet sarana transportasi tata kelola kota yg dibenerin Guru biar sejahtera anggaran pendidikannya ditambah Bkan suruh masuk jam 06:30 BADUT;7;marah
Kritik #IndonesiaGelap disampaikan mahasiswa &amp;4;netral
@schfess A 1. Akuntansi UPI (648 76) 2. Manajemen aset POLBAN (601 25) 3. Pendidikan Akuntansi UPI (555 32) B 1. Manajemen aset Polban (602 25) 2. Pendidikan akuntasi UPI (555 32) 3. Antropologi budaya ISBI (462 97);4;netral
Menteri Pendidikan Dasar dan Menengah Republik Indonesia Prof. Dr. Abdul Mu ti M.Ed. melakukan kunjungan dan menyapa guru-guru peserta Pelatihan Pembelajaran Mendalam untuk Pengajar Pelatihan Pembelajaran Mendalam bagi Guru Jenjang PAUD dan PNF. Kegiatan yang dilaksanakan pada https://t.co/PWGwboXw0Y;3;terkejut
Bagaimana menurut kalian soal Tata Kelola Dan Koordinasi di Pendidikan? Alhamdulillah tata kelola dan koordinasi di pendidikan makin hepi bgt! #IndonesiaGelap2025 #IndonesiaGelap #Update #Indonesia #Education;7;marah
saya gak masalah kalau anggaran di pangkas. tapi nanti kalau ada siswa yang gak nyaman karena fasilitas tidak memadai yang disebabkan dari pengurangan anggaran mohon dimaklumi. apalagi pendidikan bukan prioritas utama tapi prioritas pendukung.;5;takut
Topik kedua sahur: efisiensi anggaran. Bpk gue kekeuh kalo pendidikan gak kena efisiensi terus komenin demo kemaren. Dahlah menglelah debat sama blio karena pasti anaknya yg kalah (ngalah daripada berantem) ;7;marah
Mahasiswi dan mahasiswa di Bandung kompak dalam aksi Indonesia Gelap. Menolak pemangkasan anggaran pendidikan karena merugikan rakyat. https://t.co/8Eg1mD0Y52;4;netral
Update Pendidikan: Pemerataan Dan Inklusivitas ¬ó mk mewajibkan negara pemerataan dan inklusivitas solusi strategis buat pendidikan sih. (terkait kompetensi guru) #DIGESER_UNTUK_RAKYAT #SobATRBPN #Discussion #Indonesia #Guru;2;percaya
Desa-desa di Bali dapet sentuhan keren dari Sekolah Rakyat. Bukan cuma wisata Bali juga juara pendidikan! https://t.co/8yHtxDTULs;1;senang
Kalau negara mau maju harus berani investasi ke manusia. Lihat Tiongkok berani ngeluarin dana gede buat pendidikan dan riset. Alhasil teknologi lepas landas dan memakmurkan negaranya;5;takut
Menurut saya, Sumber Daya Manusia di Pendidikan itu Speechless! sumber daya manusia buat pendidikan amazing banget! #IndonesiaMaju #PIP #Discussion #Indonesia #Siswa;2;percaya
Dukung bisnis rendah emisi BRI hadir dengan pembiayaan inklusif #BRIkanEkonomiHijau #ESGBRI #qrisbri https://t.co/GMkYOEFetv;1;senang
Benang 🧵 Sumber Daya Manusia di Pendidikan: LOL 🤡! sumber daya manusia di pendidikan bupati anjir! #cariloker #IndonesiaEmas #Opinion #Discussion #Guru;6;sedih
Lokasi belajar akan dipusatkan di gedung Balai Latihan Kerja (BLK) Benyot Kecamatan Juli Kabupaten Bireuen Aceh. #SekolahRakyat #Aceh #Bireuen #Serambinews https://t.co/xhEjHI162h;4;netral
Thread 🧵 Pendidikan — Sumber Daya Manusia: Speechless! sumber daya manusia buat pendidikan keren banget! #AdadiKompas #lowongankerja #Opinion #Update #Education;2;percaya
@RagilSemar Sita semua aset yg dimiliki termasuk ada jg sama Sandra Dewi istrinya ......miskinkan lumayan buat pendidikan anak2 pelajar dan mahasiswa serta bagus jg untuk pembayaran tukin dosen krn skrg berdampak thd pemotongan semua anggaran;7;marah
Setuju nggak kalau Sumber Daya Manusia bikin Pendidikan makin efisien? Alhamdulillah sumber daya manusia di pendidikan makin taqibalqibul bgt! (terkait kompetensi guru) #carikerja #AdadiKompas #Indonesia #Opinion #Education;7;marah
Kisruh tak cairnya tunjangan kinerja dosen periode 2020-2024 bermula dari kekacauan pengelolaan anggaran pendidikan.;2;percaya
Sebenernya drpd program mbg mending standarisasi Sekolah dulu minimal SD - SMP dimulai dr Gaji Fasilitas dan kualitas pendidikan sepertinya anggaran jauh lebi efisien dan fondasi untuk masa emas 2045 lebih realistis tercapai;5;takut
Setuju nggak kalau Sarana Dan Prasarana bikin Pendidikan makin efisien? Speechless! sarana dan prasarana buat pendidikan pendidikan parah! #KementerianHukum #MPLSRamah #Indonesia #Opinion #Siswa;3;terkejut
Bagaimana menurut kalian soal Pemerataan Dan Inklusivitas di Pendidikan? Setuju pemerataan dan inklusivitas solusi strategis buat pendidikan banget. #BRIkanEkonomiHijau #KomitmenBRI #Update #Discussion #Siswa;2;percaya
@jokoanwar Hari ini liat Bang Joko membuka kesempatan kolaborasi ilustrasi. Kemarin liat anak Pak Joko bikin seminar gratis AI ke sekolah menengah. Keberagaman orang2 di negara ini emang wahwehwoh;4;netral
@FunJunkies Lah iya nyuruh efisiensi tapi kementrian banyak dipecah belum lagi munculin banyak posisi ghoib buat diisi kenalan-kenalan dan mereka juga dapet gaji belum lagi fasilitas. Sampe rela motong banyak anggaran salah satunya pendidikan dan kesehata;6;sedih
Menurut saya, Tata Kelola Dan Koordinasi di Pendidikan itu Speechless! tata kelola dan koordinasi buat pendidikan wow banget! #AdadiKompas #LangkahTepatEkonomiKuat #Indonesia #Update #Siswa;2;percaya
Thread ?? Pendidikan ¬ó Pemerataan Dan Inklusivitas: setuju gan kemitraan pemerataan dan inklusivitas di pendidikan jangan sampai mahasiswa nih;5;takut
@prabowo @gibran_tweet Anak2 miskin di Sekolah Rakyat Bersama &amp;6;sedih
@tham878 @SianiparRismon Jadi pendidikan di Indonesia SEKARANG ada dua program: KEILMUAN (S1-S2-S3) dan KEAHLIAN/VOKASI (D3/AMd-D4/STr-Sp1-Sp2-Magister Terapan/MTr). Jangan campur aduk antara KEILMUAN dgn TERAPAN/VOKASI. yg kamu jdkan referensi itu model ;4;netral
IMO Pendidikan/Digitalisasi Dan Teknologi: Sedih bgt ?? lihat digitalisasi dan teknologi di pendidikan makin lucu banget.;6;sedih
Info Pendidikan: Digitalisasi Dan Teknologi ¬ó Sedih bgt ?? lihat digitalisasi dan teknologi di pendidikan makin sedih banget. (terkait kualitas pembelajaran);6;sedih
IMO Pendidikan/Tata Kelola Dan Koordinasi: Miris lihat tata kelola dan koordinasi di pendidikan makin mata banget. #Nusantara #EfisiensiAnggaran #Indonesia #Update #Siswa;4;netral
@kompascom 50 anak ekstrovert dan aktif dalam 1 kelas + ortu yg over protektif + gaji guru yg kurang. kebayang kacaunya;4;netral
Menurut saya, Sumber Daya Manusia di Pendidikan itu pln np menyalakan lihat sumber daya manusia di pendidikan makin smakguru banget. #carikerja #AdadiKompas #Indonesia #Opinion #Education;5;takut
@ListyoSigitP Partai Coklat Berjumlah 450.000 ribu Anggota se Indonesia tapi Anggaran mencapai Rp.126 62 triliun. Tapi uang sebesar itu kemana ...?? Kita dukung penuh langkah DPRA tidak ada Negosiasi dan mencari cari kesalahan pada Pembangunan Aceh dan;7;marah
Kabar Pendidikan: Sumber Daya Manusia — Gw yakin, sumber daya manusia solusi strategis buat pendidikan sih. #IndonesiaMaju #cariloker #Indonesia #Opinion #Education;1;senang
Kabar Pendidikan: Digitalisasi Dan Teknologi √¢¬Ä¬î Aduh! digitalisasi dan teknologi di pendidikan rawan nsr150rw banget.;5;takut
Kabar Pendidikan: Tata Kelola Dan Koordinasi — Miris lihat tata kelola dan koordinasi di pendidikan makin prihatin 😭. (terkait kualitas pembelajaran) #AdadiKompas #EfisiensiUntukBangsa #Discussion #Opinion #Siswa;5;takut
Menurut saya Sarana Dan Prasarana di Pendidikan itu @thedufresne setuju nemu! sarana dan prasarana di pendidikan rawan opmkkb nih. #SekolahRakyat #Update #Indonesia #Guru;5;takut
Update Pendidikan: Sumber Daya Manusia — HAHA 😂! sumber daya manusia di pendidikan video anjir! #lowongankerja #IndonesiaMaju #Indonesia #Opinion #Siswa;6;sedih
Update Pendidikan: Sarana Dan Prasarana ‚Äî Speechless! sarana dan prasarana buat pendidikan profil parah! #SekolahRakyat #MPLSRamah #Discussion #Opinion #Pendidikan;3;terkejut
Ada masukan buat Sumber Daya Manusia di Pendidikan? Alhamdulillah sumber daya manusia di pendidikan makin malah bgt! #AdadiKompas #IndonesiaMaju #Opinion #Update #Siswa;7;marah
@Cecillia_agnes2 Prabowo nggak cuma ngebangun jalan dan jembatan tapi juga membangun SDM lewat pendidikan pertahanan dan riset teknologi #InovasiNyataPemerintah;1;senang
siapa yg bilang efisiensi ga ada efeknya ke pendidikan? dana kkn ke hold fasilitas 365 sm one drive kampus tbtb dihapus kmrn jg google drive ny udh dikurangin 70 gb an damn;6;sedih
Kabar Pendidikan: Sumber Daya Manusia — Waduh! sumber daya manusia di pendidikan rawan khawatir nih. #cariloker #loker #Indonesia #Opinion #Pendidikan;4;netral
@Nathanaels1611 @SacredUse Soalnya kelas menengah atau menengah bawah kek buruh berat di cicilan kendaraan jadi butuh transum memadai syukur2 tarif disubsidi selain dibangun first mile last mile trus soal pendidikan terutama tinggi itu formulasi biaya dir;2;percaya
IMO Pendidikan/Digitalisasi Dan Teknologi: Speechless! digitalisasi dan teknologi buat pendidikan kenapa banget! #AI #Discussion #Indonesia #Pendidikan;3;terkejut
Menkes: Siswa Sekolah Rakyat dapat fasilitas kacamata gratis https://t.co/9hG5ITheKt;3;terkejut
@VIVAcoid Bikin aturan kok ngrepotin....tanpa aturan itu lebih dr separo murid sekolah anak2ku sjj TK -SMA yg anter juga bapak2 pas longgar....sebaliknya pas ibunya longgar gantian juga....mbok bikin aturan yg memperkuat karakter anak dlm kurikulum .perba;6;sedih
Update Pendidikan: Sumber Daya Manusia — Alhamdulillah sumber daya manusia di pendidikan makin dlu bgt! #AdadiKompas #PIP #Update #Opinion #Siswa;7;marah
Update Pendidikan: Digitalisasi Dan Teknologi √¢¬Ä¬î Waduh digitalisasi dan teknologi di pendidikan jangan sampai khawatir nih;5;takut
pajak doang tinggi infrastruktur fasilitas pendidikan gaji guru dan kesehatan sama aja;6;sedih
Info Pendidikan: Sarana Dan Prasarana ‚Äî Miris sarana dan prasarana di pendidikan ada banget #IndonesiaGelap #KolaborasiTingkatkanPendidikan #Update #Discussion #Guru;6;sedih
Menurut saya, Tata Kelola Dan Koordinasi di Pendidikan itu Speechless! tata kelola dan koordinasi buat pendidikan keren banget! #IndonesiaGelap2025 #AdadiKompas #Opinion #Update #Guru;2;percaya
5. Linieritas ijazah Ma'had Aly kepada Kemdikbud untuk mapel PAI dalam rekrutmen PPPK Guru. https://t.co/glQc3F2HbN;3;terkejut
@Me_LiverpoolFC @WidasSatyo 1. Tujuan programnya apa? Apa yg mau dicapai? 2. Anggarannya terlalu besar lebih baik dialihkan untuk pemerataan fasilitas pendidikan di daerah yg fasilitas masih kurang. Mana anggaran pendidikan dikurangin 3. Sulit dijalankan;7;marah
@jiw_han @Zackf77156873 @MSMujab22 Dripada efisiensi anggaran bidang pendidikan knapa ga efisiensinya di tunjangan¬≤ pejabat tinggi memotong anggaran dan divisi yg ga perlu? Knapa mesti efisiensinya di warganya? Knapa yg di prioritaskan makan siang gratis;6;sedih
IMO Pendidikan/Pemerataan Dan Inklusivitas: Gw yakin pemerataan dan inklusivitas solusi strategis buat pendidikan banget. #DIGESER_UNTUK_RAKYAT #BRIkanEkonomiHijau #Discussion #Update #Pendidikan;2;percaya
Info Pendidikan: Digitalisasi Dan Teknologi ¬ó prodi teknologi pendidikan lihat digitalisasi dan teknologi di pendidikan makin ngeliat banget.;6;sedih
Update Pendidikan: Sarana Dan Prasarana ‚Äî Speechless! sarana dan prasarana buat pendidikan dari parah! #Pendidikan #Discussion #Update #Siswa;2;percaya
@zanatul_91 Harusnya ada mekanisme yang jelas dan transparan untuk mengalokasikan dana dari sektor tambang ke pendidikan. Jadi kita bisa pastikan bahwa dana tersebut benar-benar memberi dampak positif;7;marah
Makanya dari awal aku bingung kok bisa rencana anggaran program makan siang gratis malah jauh lebih besar dari anggaran RAPBN Kementerian Pendidikan. Dan mewujudkan program itu jelas bakal ngecut banyak APBN Kementerian lain ya ini efek domino sih tunggu aja sektor lain.;3;terkejut
Pada perbedaan Sekolah Rakyat ini dengan sekolah lain nya sangat bisa membantu dan memajukan masyarakat Indonesia dalam jangka Panjang sebab di Sekolah Rakyat ini siswa nya dalam seluruh pembiayaan gratis sepenuh nya memulai berbasis asrama (boarding school);4;netral
Pendapatku soal Sumber Daya Manusia di Pendidikan: Alhamdulillah sumber daya manusia di pendidikan makin malah bgt! #carikerja #Humaniora #Opinion #Update #Siswa;7;marah
@Boediantar4 Sistem pendidikan rusak bukan di menteri.... Tapi di anggaran 20% tapi secuil untuk jutaan guru dan ratusan ribu sekolah dan fasilitas Termasuk kurikulum merdeka sudah baik tinggal gurunya tidak merdeka Banyak jenis guru dengan kesejahteraann;3;terkejut
